E1;E2;E3;C1;C2;C3
14.3553511;14.41177578;14.18076388;14.45423502;14.27670602;13.96623506
15.40690253;15.43342244;15.46269397;15.70706249;15.30595485;15.55368928
17.04505572;17.17418449;17.25818875;17.07708691;17.07135761;17.11891066
16.06430069;15.99525926;16.10848362;16.32942847;16.43469338;16.2299829
18.38074007;18.74118716;18.73694688;18.72990946;18.76276807;18.88113488
16.79272676;16.92490527;16.93871813;16.95395769;16.87675674;16.97062272
16.91361406;17.10068287;17.02451205;17.36389519;17.32332749;17.24698177
19.80513769;19.97012134;20.16508609;20.08503929;20.03933811;20.31973716
24.76810722;24.74179494;24.63193249;24.35778145;24.2490801;24.39149973
17.03813666;17.10458852;17.03519646;16.76930841;16.63852076;16.79296818
18.20252084;18.05160194;17.94304703;17.65151423;17.65278897;17.78943812
19.32868588;19.37916046;19.27001238;19.22338663;19.0296512;19.26498085
15.86858144;15.92692139;15.9233507;15.72139295;15.60304674;15.86952155
19.01481871;18.85572016;18.71471842;18.10348248;17.85589045;18.16776114
17.51559975;17.1631386;17.95851873;16.74171714;16.61412029;16.88028901
16.68284375;17.1869557;17.20693803;17.33954558;17.40671988;17.57881491
19.29698564;19.41510835;19.48579983;20.20548901;20.18687955;20.26169209
16.16512291;16.23468648;16.67167927;17.02421985;17.04643129;17.16868191
17.17796449;17.31956629;17.40628806;18.07279207;17.992186;18.33558226
18.61223499;18.76980879;18.92911679;19.42916765;19.55279478;19.55214184
15.51585381;15.59659744;15.64007544;15.76919216;15.60735921;16.98067513
14.82575383;14.90524596;14.92411659;15.18599814;14.90717234;15.11272456
16.54152016;16.58732338;16.81808282;16.47408616;16.51172177;16.83365604
17.3787436;17.48197282;17.43517376;17.29364228;17.13862179;17.47905393
12.62890115;12.11861669;12.13121391;12.28453495;11.87843415;11.99506047
16.06756041;16.05176123;16.05021003;16.31949572;16.02904992;16.29413608
13.21310422;13.34526663;13.52258153;13.50965131;12.66666784;13.41547771
14.67485431;14.65994016;14.68474862;15.13446643;14.75368684;15.21882808
15.16254868;15.21010054;15.26374601;15.83219777;15.62804676;15.79322227
13.98183482;14.12096682;14.1713332;14.2948361;14.11918431;14.35438714
15.92188741;15.97777183;15.95396905;16.09574727;15.97877748;16.17449662
14.24666638;14.48809118;14.1711768;14.36673201;13.89784546;14.23900176
17.33990218;17.51702343;17.54027942;17.59196786;17.22588524;17.49736069
18.59214311;18.14454374;18.38951371;18.60064252;18.19026356;18.77211156
16.51580762;16.72754825;16.56589046;16.63563311;16.7398597;16.74258576
15.04639931;15.02124027;14.96199223;15.23974768;15.1058676;15.06802248
16.26400269;16.15789953;16.38530632;16.61115451;16.36894973;16.62109318
15.10119602;15.01179507;15.13016833;15.58991443;15.30438698;15.46160734
16.47978026;16.60143711;16.66748581;16.69588075;16.72732222;16.8260643
14.52356196;14.51797689;14.7655969;14.42035502;14.46824219;14.64622117
18.1763631;18.23357755;18.2638881;18.3332733;18.42871184;18.42331291
14.62336713;14.42574042;14.90505789;14.64751464;14.44171222;14.83555701
19.008869;18.95865183;19.03693287;18.84689519;18.67008913;18.94468633
14.41640171;14.59216501;14.71665872;14.58002297;14.76419776;14.49729051
17.00423144;17.0877218;17.21517274;17.02690162;17.14989594;17.15203721
13.65586609;13.85135865;13.94827597;13.95646691;13.88187871;14.11561268
16.42106218;16.54564325;16.44056101;16.62110749;16.55599705;16.64427879
16.25992712;16.4223112;16.37417347;16.48164179;16.51073327;16.60159671
18.01316999;18.02391134;17.77125087;17.94862389;17.93775311;17.79058395
20.31566149;20.56812127;20.21137027;21.00928737;20.7416867;20.80567382
20.08996635;19.95265452;20.08872355;19.71395365;19.79700918;19.88036974
14.72456714;14.77607314;14.99196465;14.7934001;14.73993879;14.84764464
15.0261776;15.3034597;15.33807476;15.23110865;15.28890211;15.64224917
17.3778968;17.46657041;17.49789081;17.31622849;17.05235577;17.28436325
17.06875729;17.30527802;17.21986806;17.12929308;17.11137004;17.22056727
13.53345141;13.55830112;13.85477101;13.7390422;13.99823782;13.82793808
14.74083483;14.45423502;15.23735936;14.52325564;14.66943874;14.7358733
14.00404486;14.3639294;14.09951219;14.1963716;14.31840158;14.40740055
16.49313617;16.62117905;16.39563454;16.35700209;16.36685152;16.3411018
16.36942695;16.48096371;16.27890313;16.53363391;16.43945757;16.60001451
14.88779179;14.82759081;14.77751218;14.67959006;14.66749967;14.78902413
18.90604502;18.80998474;18.83558785;18.71875025;18.86215302;18.96154296
20.48538123;20.58300654;20.50376267;20.3835904;20.48541169;20.58031286
15.20204728;15.02505303;15.00509818;14.95328707;14.56307708;14.91667257
14.42213049;14.35775817;14.34012827;14.47357892;14.44132318;14.69647858
16.73638872;16.87167667;16.83239558;16.58950486;16.56131778;16.81177606
17.56037762;17.59911377;17.65796735;18.09346915;18.04709728;18.23585063
18.7038833;18.79447298;18.7773388;19.5615229;19.68345899;19.70388499
16.59471824;16.64068272;16.59994189;17.45197573;17.41204051;17.42078265
16.78409803;16.99155506;16.83904382;17.44923733;17.53032251;17.67230102
14.06894618;14.42764022;14.03282061;14.55985504;14.62216624;14.90350531
13.11845447;13.6930513;13.77169579;13.67849011;14.01079033;13.78207678
14.80463523;14.86761659;14.91326343;15.2273151;15.19821481;15.1500249
15.49654174;15.50137072;15.24235539;15.2182605;15.46080782;15.45981581
13.79400965;14.14982649;14.10468065;14.43749201;14.0540107;14.130651
16.27786855;16.40019567;16.31672347;16.75975818;16.76976038;16.83045331
15.06596302;15.29895753;15.26330588;15.42570765;15.42786933;15.37646458
18.00565196;18.15820533;18.23596279;18.18488987;18.23017997;18.38193578
17.75803448;17.77131536;17.92108546;18.19295255;18.17340875;18.2173377
13.59105477;13.84989374;13.87392467;14.26963808;14.21272435;14.21621536
15.05596023;15.07831762;15.20189417;15.41633573;15.36420307;15.41094815
16.32785084;16.4299134;16.5290187;16.75815814;16.68875571;16.87263881
15.42334575;15.60211889;15.70954158;15.77182473;15.98513037;15.99867857
17.50004825;17.71868672;17.73117979;17.94963296;18.00436313;18.10055968
13.25177826;13.51865316;13.84411727;13.56379211;13.65776504;13.7111292
16.21481238;16.35269867;16.55969076;16.59991284;16.54763262;16.63595897
15.46467337;15.65653659;15.84561256;15.74067674;15.94720315;16.28776648
15.86353295;16.01993816;16.06968052;16.11327416;15.94583244;16.1582941
16.87218188;16.98244774;17.09876205;16.98587528;16.85545251;16.96440856
15.29594826;15.1116655;14.92272376;15.00641375;15.08820853;15.1264625
21.09472011;21.24437719;21.28037376;21.28538133;21.17242629;21.34399459
18.01489769;17.96642096;18.15605838;18.00311708;17.94439179;17.90160937
16.52721735;16.78087293;16.87703245;17.14667805;17.11442356;17.32912184
16.46080782;16.67252203;16.63990592;16.50376364;16.51077962;16.62446707
13.46416282;13.45994385;13.36959735;13.33831855;13.23436839;13.32642949
16.11416934;16.0656896;16.00562455;16.28704498;16.01011283;16.31362708
18.27791394;18.42501506;18.34046734;18.62214479;18.71570063;18.80386309
17.28122372;17.14674765;17.28657581;16.55871965;16.77402774;16.80077354
17.78807467;17.88758953;17.88900479;18.16889733;17.95505956;18.22873416
16.0651847;16.21735191;16.37007435;16.30559867;16.01683005;16.14539486
20.73501551;20.7726142;20.1333768;20.80663222;20.38761033;20.59124383
15.27499686;15.62665017;15.74743251;15.99490583;15.98581971;16.20455204
13.73693037;14.20403615;14.23698583;14.26370934;14.37361287;14.85408918
17.55443896;17.69288108;17.85343749;18.20633714;18.29136408;18.30167481
15.20170277;15.35923481;15.42796751;15.56263;15.61617549;15.80483687
17.86691063;17.83282822;17.77685066;18.0192052;18.03476136;18.09807836
15.3042087;15.70765571;15.67021364;15.91305301;15.80074826;16.18557235
16.00770622;16.13621013;16.3253933;16.44908415;16.48860902;16.55622163
16.6141922;16.75970617;17.01332267;17.37543828;17.11458623;17.41045963
14.74220416;14.94617524;14.99391137;15.23054588;15.10705357;15.19360236
16.16886795;16.17068794;16.10527424;15.97667599;16.03236864;16.19381409
14.8215747;14.57701569;15.06965954;15.17523765;15.14465824;15.32863987
14.32979634;14.49978361;14.32551628;14.27765064;14.40945723;14.38990017
14.08663385;14.38147536;14.00711489;13.95619463;14.05604494;13.99284985
15.46476908;15.72467372;15.75483532;15.78089855;15.75879576;15.86304892
18.27190523;18.33716019;18.49492588;18.05300843;18.123889;18.26556011
13.45133992;13.54363604;13.81768321;13.7957353;13.85516048;13.94672355
17.45325456;17.52512313;17.47235767;17.20058256;17.16657502;17.18865645
16.37194676;16.9702632;16.82257083;16.79892738;16.32071242;17.08566955
15.37303505;15.70579436;15.73967515;15.94736298;15.76352362;16.17307198
14.09803208;14.43123641;14.68463906;14.11097261;14.43586556;14.35162943
13.35548875;13.71574754;13.67573656;14.02306125;13.45043803;13.80392929
15.17570548;15.15450169;15.72815968;15.1205619;14.95755553;15.24056776
16.48080598;16.76637362;16.81034569;16.88244006;16.95498007;17.13085206
18.30818791;18.45380113;18.3985266;18.00536687;18.2936333;18.10399976
15.83242031;15.91958496;15.95035085;16.33287573;16.13366402;16.29021689
18.03644195;18.06739234;18.10690538;17.95006602;18.31295384;18.16992011
16.94109347;16.98156728;17.13245956;17.56170561;17.50155732;17.64543328
15.4880284;15.65513936;15.60958277;15.79383189;15.64343346;15.83501413
16.13006775;16.13933151;16.02143548;16.20499136;16.14278516;16.23629454
13.94635803;14.47091303;14.472437;14.521171;15.10414825;14.98513037
15.76800336;15.96614491;16.15145264;16.15774166;16.4769202;16.48250862
18.29107175;18.33884517;18.40213355;18.59203723;18.60596414;18.74176651
15.73312127;15.79993927;15.813205;16.20943433;16.18214214;16.41560974
17.25404132;16.84151521;17.07565672;16.94872083;16.66494721;17.14065006
16.07255135;16.36252605;16.30590143;16.51294103;16.40086276;16.6075615
16.77677999;16.89614316;16.91219935;17.07840102;17.04777361;17.30316535
17.37995365;17.91711563;17.86496596;17.79511379;18.17759959;18.15657197
13.76321237;14.52129371;14.33748253;14.35830779;14.32009538;14.60669437
16.25633771;16.63901561;16.69232944;17.01554573;16.47353136;17.02934115
15.70938003;15.89142773;15.86067479;15.91809455;15.82783887;15.97345074
16.75688204;17.05293946;17.31350308;17.15753445;16.8682197;17.11263294
14.03608774;13.89860139;13.83289001;13.99929539;13.99461861;13.96704609
16.80457221;16.71412475;16.82923961;17.02331037;17.0901848;17.26743594
17.4441899;17.58898541;17.64452525;17.95387246;17.83672227;17.99869509
17.28361291;17.28440843;17.50941163;17.68712276;17.80558015;17.7587177
13.95437809;14.36194377;14.52497015;14.62605121;14.66472504;14.54948387
13.79014483;13.52930853;13.6752955;14.08663385;13.97163336;13.86969023
17.11974158;17.19572784;17.30705847;17.66282829;17.56996683;17.71241281
17.01088865;17.14760244;17.14573317;17.51138977;17.44282204;17.59901931
19.05289967;19.21176237;19.09626733;19.5242624;19.46626569;19.62789185
15.85955905;16.04236476;15.97003846;15.81378119;15.57462309;15.78350986
14.25576626;13.88703017;14.23249588;14.22535809;14.10770748;13.83802206
15.5222137;15.80365186;15.82446159;15.49385545;15.3431163;15.54809942
12.6588809;12.73089465;12.48154719;12.89083425;12.14465824;13.08829136
17.87882926;17.81610241;17.70016198;17.92477192;17.75518751;17.91548262
16.44858418;16.3626459;16.57376551;16.73752464;16.46427452;16.87982253
13.84568606;13.83979429;14.25325658;14.00650141;13.26605447;13.88025314
17.56177272;17.73486836;17.79761087;18.06747113;17.97053846;18.0902365
16.54411923;16.79075575;16.85689964;16.80019213;16.61584513;17.04880613
15.83526092;15.71968293;15.66041379;16.06137119;15.82032857;16.03185194
15.13024878;15.32403987;15.2960917;15.67156871;15.26744509;15.61525604
15.76818432;16.05875279;15.93408244;16.25672469;15.91713895;16.26936414
16.78866736;16.31470715;16.54998015;15.8775238;16.09807322;16.33310293
18.83775727;18.50518352;18.42806978;18.22668501;18.0780309;18.67375074
17.09352073;17.17060971;16.93538378;16.81096067;16.88130519;17.11987327
20.07278422;20.09895604;20.18084885;19.80104678;19.92563557;19.94311573
14.19521839;14.11300956;14.09934781;14.1908278;14.46167128;14.34339394
15.58414042;15.7200839;15.632058;16.08530647;15.98739726;16.001804
16.91074812;17.10887153;16.98300471;17.34064989;17.55845061;17.32428604
18.4524504;18.48713738;18.47184189;19.21404396;19.12494419;19.11460911
18.91804504;19.09080248;18.93315178;19.31250632;19.16880921;19.27308302
16.56930678;16.74148015;16.74053182;16.77378312;16.85235882;16.8535776
19.16280434;18.92441529;18.73872562;19.13798925;19.46622187;19.06283405
15.82149996;16.00544911;16.20043888;16.71533196;16.74030781;16.91212916
13.20197073;13.603974;13.32530546;13.95101145;13.93553341;14.03479896
13.72792045;14.1569521;13.88178314;14.60825482;14.25716682;14.36693687
15.93502689;16.11900189;16.31477794;16.31403441;16.53217326;16.63417292
15.48686644;15.656369;15.65966148;16.08150424;16.05012498;16.45994385
17.02157645;16.97102706;17.10397415;17.85877631;17.98449634;17.98289333
15.60724361;15.91648597;15.98943885;16.56459609;16.44998688;16.50130851
12.7368247;13.01924322;13.49122679;13.9900153;14.03677461;13.93009049
15.77761492;15.7770241;15.88909988;16.48787143;16.36028128;16.6196182
15.61465234;16.13217838;16.0263073;17.09455196;16.94542097;17.18580462
16.13412546;16.35529947;16.48282371;16.90557504;16.62575164;16.79949665
14.02695563;14.32769298;14.62433855;14.73951694;14.86055355;14.96366377
15.24380621;15.2822559;15.24577551;15.75796289;15.75081165;15.76225226
14.95174004;15.32656993;15.29458485;15.90768874;15.80654962;15.93990055
14.62867336;14.81523317;15.08588735;15.42554375;14.95945865;15.38380553
16.48157872;16.20625127;16.88623242;16.65836492;16.47015044;17.21501154
18.73593608;18.8681202;18.8298373;19.64255591;19.6473214;19.64251184
18.45941561;18.64697701;18.98041017;18.46385959;19.18529649;18.78861957
15.27656064;14.94713465;15.23485484;15.67206617;15.36160115;15.82798768
14.67430263;14.66633498;15.39016896;15.78059103;15.72107248;15.87185712
13.89339634;14.13867178;14.12476754;14.592749;14.36700515;14.36693687
14.88130519;14.88969408;15.19844504;15.51008419;15.38717592;15.66205637
16.21494515;15.89630875;16.17500368;16.40276227;16.06577373;16.63612895
14.82197324;15.05553665;14.7412563;15.45085684;15.2426159;15.37897215
16.60904885;16.65856017;16.7686108;17.08194107;16.91724386;17.10211924
19.29142479;19.50947155;19.62801115;19.73437555;19.64761828;19.88364862
17.17259354;17.30268354;17.35055077;17.18837635;17.28426383;17.37510733
19.21486929;19.35452919;19.42460304;19.29893292;19.33286262;19.49091941
14.8077574;14.94608384;14.99036992;15.39814244;15.15153192;15.33063682
16.27477852;16.3636899;16.67792606;16.62418145;16.73021803;16.70244327
20.66274138;20.86405311;20.98479323;21.20747255;21.21595181;21.2452225
15.27241109;15.31242212;15.20892018;15.58205375;15.49232265;15.46202291
18.29230366;18.25641603;18.32666209;18.27824526;18.20735279;18.31251961
22.69095368;22.79237805;22.78079024;23.0400502;23.09730046;23.23240526
17.35306927;17.65918064;17.51732337;18.26536323;18.0312435;18.20676637
12.57293703;12.9854862;12.9710046;13.5315033;13.05866825;13.32319553
19.59092324;19.65661689;19.81622119;20.18568728;19.83804361;20.09294034
15.62867336;15.80853689;15.91464207;15.48312298;15.77807713;16.03451958
18.80848976;18.93336505;18.8119861;19.14167061;18.89643293;19.2316548
15.13735142;14.92513715;14.74436085;15.0417447;14.76864957;14.89538594
18.17550082;18.27489679;18.32366614;18.68897421;18.62491323;18.73409765
17.54288073;17.6682202;17.66119355;17.79465701;17.72267414;17.84706347
14.18619164;14.28561895;13.85554984;14.63509457;14.49385545;14.47231006
16.8637991;16.96706861;17.06390061;16.85749509;17.03422939;17.2178252
17.0743192;17.07350353;17.21756964;17.67044879;17.73931255;17.72149976
15.64846994;15.59938986;15.76818432;15.95265026;15.56685677;15.89810535
18.88546402;18.99241285;19.07658076;19.33320122;19.32421791;19.38255437
17.66514852;17.77891772;17.89198538;17.88736938;18.09026752;18.19788858
18.78554825;18.90927492;18.88250275;18.98155613;19.10202951;19.18551186
17.55454389;17.78683754;17.55572001;17.66577309;17.57841692;17.77701767
17.37140231;17.64620711;17.6490035;17.73817804;17.79636287;17.9242384
17.0435934;17.1696706;17.34346334;18.19813805;18.10678783;17.95347465
13.45558409;13.90557504;13.96289601;13.92314175;13.7700444;13.92648132
16.33102188;16.18008398;16.4325419;16.50018834;16.32839444;16.68734834
16.07478956;16.05188866;16.03114118;15.99371239;15.88032489;16.28493252
13.46275787;13.52490895;13.67198327;13.77971936;13.88817245;13.88206983
19.68096553;19.65914927;19.57731265;19.68931896;19.63287453;19.670938
12.10689005;12.23481743;12.79766153;12.2227949;12.16459272;12.77045742
14.49053754;14.79629315;14.50270751;14.66289086;14.76004418;14.94718032
15.64636182;15.588334;15.92726871;16.1157549;16.1620569;16.45051858
14.17671858;13.80211242;13.9332296;14.09407769;13.96226342;14.05120894
13.69043456;13.91569268;13.83229668;14.6752955;14.79060304;14.74341441
16.09687984;16.3653143;16.56895067;16.23365712;16.53296463;16.78882027
18.33516352;18.51393959;18.85820263;18.5589326;18.73802297;19.08796519
17.66739572;17.69612535;17.87448313;17.58237724;17.68882399;18.1436672
15.57142677;15.63537804;15.82142522;16.11418968;15.91508575;16.39457992
18.50968224;18.04419131;18.52403278;17.5507543;18.2167648;17.78785793
14.18379043;14.00518592;13.88779179;13.91858376;13.62753388;14.32122348
14.65004199;14.36652713;14.72595199;14.65770922;14.56432815;14.43671154
15.62528076;15.70201031;15.3528021;15.48655224;15.36973365;15.70673882
14.44320258;14.51088777;14.41719324;14.39426171;14.29059489;14.5764253
16.75188398;16.66773527;16.46978488;16.79397156;16.72545946;16.94283519
16.3669198;16.53968894;16.69296959;16.38560966;16.51209229;16.90376419
16.34589031;16.65322296;17.03312184;16.83263046;16.77398912;17.23274881
16.46704826;16.39033692;16.45720451;16.38155985;16.22752194;16.60387261
14.32403987;14.54966436;14.25716682;14.11341661;13.7808473;13.99161042
16.19059634;16.1506398;15.9907023;15.67909518;15.71346707;15.95155793
14.32713156;14.35617683;13.95828083;14.06474276;13.44009052;13.83447105
15.18142406;15.31341451;15.33353974;15.31723594;14.97109444;15.08518197
16.41719324;16.42942309;16.49130509;16.71013378;16.69283342;17.0233212
16.64849802;16.55931734;16.4103851;16.28460725;15.83086178;16.24183423
17.01638393;16.7547179;16.73560891;16.58827544;16.18198691;16.62841706
16.70911074;16.79706619;16.76912758;17.05500699;16.7160156;16.98653093
19.10213975;19.06551606;19.12308069;18.99708298;18.95971051;19.31520707
18.02695023;18.13840681;18.23392389;18.58397888;18.71389661;18.88200115
13.03256236;13.02721489;12.8077574;13.17164594;12.66021879;13.29174628
15.03758985;14.98254801;14.93778759;15.09642692;15.08588735;15.13422575
16.54413433;16.59166843;16.85351668;17.26134202;17.42506015;17.2309586
15.24127563;15.35431826;15.52389882;15.50952761;15.52438867;15.53086351
14.78028344;14.79948401;15.37150441;15.46055189;15.26304908;15.78894769
17.68765589;17.93153394;18.00051723;18.28779353;18.10999895;18.42316106
17.83765873;17.83575437;17.76505295;18.18499153;18.26774225;18.26150731
14.80276877;14.90133832;14.86118386;15.17141139;15.12767197;15.27510602
16.00048422;16.1577022;15.72900993;16.18122992;15.65018227;15.78558018
13.91830423;13.90529298;14.07840102;14.05273785;13.91578603;13.91550596
15.33381923;15.76264157;15.72422072;15.63336423;15.74696037;15.97457143
16.2583452;16.415032;16.50770174;16.21996257;16.22739032;16.36444248
15.55188847;15.80317254;15.85018684;15.88555339;15.79773751;16.06310011
14.63310875;14.5158846;14.74146699;15.13474717;14.79639456;14.89382292
16.37782056;15.77429805;16.0218692;16.15127425;16.01939526;16.31380419
16.48419353;16.72234061;16.9431558;16.93779908;16.90748925;17.2681399
16.44197153;16.74261207;16.87245846;17.32237711;17.16098422;17.51275589
16.03806162;16.22432205;16.73543703;17.81349312;17.96234251;18.22009959
14.05129392;14.35404272;14.32909556;15.21215437;15.20250649;15.53718806
13.28106067;14.01767838;14.08721419;15.20979603;15.21602585;15.43953873
16.59457246;16.91149732;17.05383045;18.19582875;17.94729449;18.44408068
15.00413267;15.65477586;15.85737359;17.37879439;17.32784207;17.53239398
15.28659386;15.51452914;15.54797897;16.4566913;16.36859172;16.46240641
12.65776504;12.29203399;12.76839112;13.38963134;13.30833903;13.58284763
14.95183109;15.04618613;15.012319;14.95737415;14.99497211;15.22953235
13.25133446;13.11374217;13.11162475;13.19306328;12.4322809;12.97924654
19.97463305;20.23357521;19.81146564;20.24868389;19.54099827;20.2370442
14.84293956;15.03200267;14.74835011;14.45140432;14.60623169;15.0048788
17.73509982;17.68607643;17.53814345;17.41634398;17.20441831;17.48340644
15.09329376;15.2317087;15.08663385;15.56638113;15.24224373;15.60345249
16.80375275;16.63730412;16.60113239;16.64215043;16.46653854;16.71266133
16.64018844;16.61282531;16.69597588;16.61966118;16.6536988;16.93050635
14.91134517;14.9853083;15.13446643;15.16046235;14.52233632;15.2283302
16.21954669;16.02167404;16.03574418;15.97640749;15.96063551;15.95499143
17.15677439;17.08637469;17.06420595;17.0100691;16.77936028;17.0160683
15.63100649;15.63418711;15.78734145;15.54387766;15.44060967;15.79207853
16.77943723;16.6084281;16.67336429;16.48235106;16.29788351;16.63577479
14.46715973;14.4546206;14.59251544;14.12879989;13.64565843;13.95483244
17.60050823;17.61506202;17.7730748;17.90773568;17.95440649;17.97272743
13.96407007;13.94909716;14.25871324;14.10525378;14.71403081;14.58273004
14.18402298;14.44378534;14.28431806;14.35603924;14.41593978;14.82550541
16.5768386;16.71282252;16.68900152;17.05553665;17.05490103;17.18616261
14.06111801;14.13402516;14.4372319;14.67170691;14.95701133;14.84588203
17.47642979;17.52794274;17.46898194;17.75457438;18.00558069;17.88799998
16.64325024;16.74341441;16.64052739;17.0722373;17.24134081;17.1743113
16.59403296;16.66977089;16.57267062;16.63227106;16.63327907;16.67632901
15.84524501;16.07656511;15.97098214;15.74522788;16.10578577;15.93346014
15.39201549;15.57521423;15.77815415;16.06892519;15.77169579;15.92253795
17.28093385;17.52281138;16.60857248;17.55601951;17.58719151;17.93566577
17.39936138;17.55738143;17.36523739;17.59523562;17.57412783;17.60377121
20.42980718;20.53851767;20.5802963;20.85919276;20.84048675;20.87759718
15.20460935;15.432705;15.26740851;15.31836627;15.01989473;15.06141339
16.91599605;17.13989104;17.37056822;17.09277778;16.69892166;17.00539429
14.02851045;14.13073143;14.1283166;14.3908407;14.33880601;14.70287611
14.98121049;15.08501594;15.17761419;14.94260614;15.01262454;15.40181283
17.75581993;17.84824393;17.87038278;18.03610921;17.94115653;18.03254622
17.74393371;17.58621674;17.76165511;17.95953789;17.98891209;18.03333696
17.1712159;17.49356622;17.37911603;17.37993673;17.31489298;17.26092872
15.76370515;15.77964242;15.80914008;15.86074752;15.39204904;15.68947936
18.4784023;18.6193352;18.67492325;18.45930754;18.49840515;18.69377959
16.54719579;16.58818758;16.75653026;16.72704296;16.53332973;16.6487227
15.17410645;15.03600185;15.13839181;15.07881795;14.57228574;15.00338615
13.92016674;14.43104049;13.91204727;13.98192399;13.80826035;14.08663385
16.03964735;16.34878001;16.3081968;16.63588813;16.57993461;16.69087101
16.94714606;16.66213984;16.97551215;17.28999184;17.43080371;17.71861314
17.66812323;17.74194092;17.99134469;18.15741602;18.17639232;18.38915656
15.54978467;15.63367641;15.85365069;15.75913398;15.52503135;15.93087591
13.49735289;13.48570355;13.89585925;13.99205319;13.93774162;14.09885455
16.68721163;16.97079121;17.27311262;17.10722729;17.26098383;17.45257105
17.05725141;17.35317268;17.47047617;17.77725532;17.77830176;18.0572038
14.89921529;14.85744649;15.09473751;15.16333519;14.94736298;15.27830425
16.634102;16.58381733;16.7349874;16.66149977;16.73881796;16.84136778
17.57212287;17.71699357;17.61934595;17.62435283;17.54947635;17.80657479
16.51559205;16.68466645;16.76146033;17.58357497;17.35654654;17.75823623
15.59892483;15.54954404;15.65477586;15.67535064;15.31765992;15.78299821
15.87740397;15.82853321;16.09574727;16.04482099;15.92195713;16.30490385
17.41388407;17.53543486;17.44819698;17.44562112;17.37470839;17.57637362
16.98414027;17.24821482;17.02703125;17.20748149;16.82837205;17.2656242
17.6403438;18.06580003;18.02317498;17.97544497;18.18294228;18.2958048
13.64745843;13.65653659;14.17788666;14.15655715;14.5484005;14.25000227
18.34041518;18.70516662;18.73213098;19.11225877;19.08415439;19.30699841
15.77707548;16.18663658;16.37143635;16.00842862;15.88450444;16.20030477
17.2129143;17.71414488;17.83824371;18.12813533;17.98621981;18.37084063
18.04602622;18.28138674;18.31663951;18.61679291;18.63418002;18.69255761
10.33985;12.23511671;12.34679072;12.25325658;12.72770778;13.20579325
14.85311458;15.03428313;15.01820018;15.2105572;15.31864872;15.45027692
17.41109716;17.96444241;17.89646249;18.04750738;18.18459451;18.34963975
15.51782315;15.76087585;15.87666083;16.1632369;16.08225301;16.30163909
17.01009097;17.33580903;17.25222191;17.5096977;17.49830386;17.60607261
15.03823313;15.22637456;15.42147316;15.45779767;15.39623684;15.54812953
19.51589037;19.78961165;19.52298374;19.85457014;19.69948943;19.90960894
16.20812002;16.53873457;16.552504;16.66028844;16.60850029;16.61624729
16.91074812;17.20693803;17.10088815;17.31715643;17.17457464;17.36623682
14.88335925;14.91611272;14.97955917;15.08613623;15.09498486;15.20533508
17.96538411;17.90170953;17.61058513;17.99505494;17.87166464;17.70517337
16.78191035;17.02929801;16.90372889;17.11566348;16.97726874;17.15100663
17.16947487;17.30510877;17.1867623;17.42963558;17.19643884;17.49034951
15.3721849;15.85958332;16.5298118;16.08773216;15.91080666;16.39802551
19.37207221;19.45147475;19.5348386;20.03725335;19.71781028;19.9001445
18.83348619;18.93587291;19.01154668;19.49392775;19.26685058;19.50739011
15.57400214;15.74913616;16.15598429;15.84847624;15.26066231;15.75564393
18.73091454;18.81449798;18.68857816;18.54273717;18.62058498;18.81119593
16.8128291;16.82444915;16.75075932;16.82332992;16.66572452;16.80865001
15.57385425;15.56352401;15.72587214;16.4547491;16.12149305;16.35181919
17.42452718;17.43715061;17.4549338;17.43374028;17.35317268;17.52715625
16.88983665;16.87100279;16.77130891;17.02196677;16.95114809;16.82868195
18.46600076;18.48333164;18.46245035;18.4295988;18.10472159;18.23280969
18.50142904;18.41202397;18.44873338;18.57533981;18.57066734;18.47725628
15.65119187;15.64956494;15.70956851;15.69269722;15.41250369;15.39737382
13.07965144;13.19706308;13.50791849;13.71209705;13.09737377;13.38599718
20.17017447;20.36047098;20.23295838;20.60649287;20.55260719;20.75777657
20.87278984;20.96014338;20.9904184;21.5363677;21.40495495;21.57211176
19.29301804;19.35553392;19.50286676;19.72205538;19.62345644;19.81605865
14.74283572;14.42881814;14.19367935;14.39037051;13.84225212;13.82714419
15.51138205;15.84854959;16.01961245;15.35889154;15.5167465;15.62482401
16.73441855;16.49287026;16.88278632;16.39971184;16.63850662;16.35502411
15.57373593;15.51132027;16.06219374;16.11922485;16.32516489;16.65054693
16.66031629;16.74647496;16.86932876;17.33524204;17.08225301;17.2994048
17.22324756;17.10284715;17.47101626;18.10880008;17.80942273;18.45620199
16.04424468;15.85233443;16.07925559;16.57432743;16.33797027;16.33831855
19.47861164;19.7012083;19.84181309;20.3952517;20.52285926;20.74954703
16.8151456;17.03114118;17.33005029;17.57812941;17.40491702;17.93835058
15.34748296;15.63237047;15.67700384;16.47497338;16.343845;16.7273887
15.16486765;15.35531668;15.50887799;15.86035956;15.78754551;15.99940551
14.86176543;15.27492408;15.41963106;16.02390593;16.23232723;16.33894525
16.51280218;16.78372725;16.79593818;17.28143202;17.35941499;17.52720208
17.5941642;17.91439097;18.11187432;18.64145204;18.50667174;18.83933913
13.27539706;13.05409552;13.54870152;13.49847527;13.53235593;13.81097322
13.84018782;14.13939147;14.10509005;14.34872815;14.24421516;14.43859695
16.32021881;16.43467709;16.59114246;17.19966276;17.17615367;17.32892907
