,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
3225,525.0,953.0,79.0,845.0,cyberT,0.7
3226,468.0,939.0,26.0,694.0,modT,0.7
3227,457.0,608.0,0.0,0.0,t test (1-sample),0.7
3228,452.0,827.0,0.0,3.0,t-test,0.7
3229,454.0,940.0,28.0,753.0,modT (2-sample),0.7
3230,543.0,970.0,71.0,875.0,cyberT,0.7
3231,463.0,949.0,26.0,703.0,modT,0.7
3232,464.0,640.0,1.0,1.0,t test (1-sample),0.7
3233,470.0,867.0,0.0,72.0,t-test,0.7
3234,468.0,952.0,36.0,795.0,modT (2-sample),0.7
3235,470.0,967.0,69.0,862.0,cyberT,0.7
3236,389.0,954.0,19.0,648.0,modT,0.7
3237,416.0,606.0,0.0,0.0,t test (1-sample),0.7
3238,411.0,830.0,4.0,66.0,t-test,0.7
3239,417.0,950.0,30.0,759.0,modT (2-sample),0.7
3240,527.0,970.0,74.0,857.0,cyberT,0.7
3241,489.0,959.0,18.0,649.0,modT,0.7
3242,454.0,614.0,0.0,0.0,t test (1-sample),0.7
3243,427.0,850.0,1.0,19.0,t-test,0.7
3244,464.0,959.0,22.0,754.0,modT (2-sample),0.7
3245,566.0,963.0,88.0,864.0,cyberT,0.7
3246,490.0,951.0,32.0,662.0,modT,0.7
3247,459.0,591.0,0.0,0.0,t test (1-sample),0.7
3248,470.0,832.0,2.0,44.0,t-test,0.7
3249,475.0,945.0,41.0,742.0,modT (2-sample),0.7
3250,496.0,965.0,66.0,855.0,cyberT,0.7
3251,438.0,958.0,30.0,701.0,modT,0.7
3252,448.0,617.0,0.0,0.0,t test (1-sample),0.7
3253,469.0,838.0,4.0,90.0,t-test,0.7
3254,426.0,957.0,33.0,747.0,modT (2-sample),0.7
3255,523.0,977.0,81.0,864.0,cyberT,0.7
3256,459.0,963.0,38.0,742.0,modT,0.7
3257,470.0,625.0,0.0,0.0,t test (1-sample),0.7
3258,461.0,840.0,3.0,38.0,t-test,0.7
3259,469.0,962.0,40.0,768.0,modT (2-sample),0.7
3260,530.0,967.0,95.0,850.0,cyberT,0.7
3261,462.0,952.0,40.0,701.0,modT,0.7
3262,414.0,600.0,0.0,0.0,t test (1-sample),0.7
3263,457.0,819.0,7.0,100.0,t-test,0.7
3264,475.0,945.0,39.0,723.0,modT (2-sample),0.7
3265,518.0,980.0,87.0,876.0,cyberT,0.7
3266,479.0,977.0,41.0,710.0,modT,0.7
3267,457.0,638.0,0.0,0.0,t test (1-sample),0.7
3268,462.0,855.0,2.0,11.0,t-test,0.7
3269,462.0,967.0,44.0,772.0,modT (2-sample),0.7
3270,519.0,962.0,93.0,881.0,cyberT,0.7
3271,451.0,949.0,27.0,698.0,modT,0.7
3272,459.0,632.0,0.0,0.0,t test (1-sample),0.7
3273,436.0,859.0,0.0,50.0,t-test,0.7
3274,450.0,954.0,37.0,790.0,modT (2-sample),0.7
3275,489.0,967.0,66.0,872.0,cyberT,0.7
3276,403.0,953.0,16.0,664.0,modT,0.7
3277,440.0,630.0,2.0,3.0,t test (1-sample),0.7
3278,425.0,843.0,4.0,92.0,t-test,0.7
3279,408.0,948.0,29.0,745.0,modT (2-sample),0.7
3280,531.0,974.0,89.0,865.0,cyberT,0.7
3281,467.0,965.0,39.0,735.0,modT,0.7
3282,428.0,642.0,0.0,0.0,t test (1-sample),0.7
3283,449.0,837.0,7.0,108.0,t-test,0.7
3284,466.0,954.0,47.0,760.0,modT (2-sample),0.7
3285,503.0,965.0,93.0,840.0,cyberT,0.7
3286,428.0,949.0,30.0,614.0,modT,0.7
3287,452.0,632.0,1.0,0.0,t test (1-sample),0.7
3288,428.0,816.0,6.0,127.0,t-test,0.7
3289,427.0,946.0,43.0,718.0,modT (2-sample),0.7
3290,495.0,975.0,71.0,868.0,cyberT,0.7
3291,438.0,965.0,42.0,767.0,modT,0.7
3292,422.0,641.0,0.0,0.0,t test (1-sample),0.7
3293,434.0,860.0,0.0,7.0,t-test,0.7
3294,412.0,963.0,27.0,783.0,modT (2-sample),0.7
3295,536.0,969.0,84.0,870.0,cyberT,0.7
3296,474.0,957.0,37.0,756.0,modT,0.7
3297,447.0,621.0,0.0,0.0,t test (1-sample),0.7
3298,487.0,847.0,2.0,65.0,t-test,0.7
3299,477.0,952.0,39.0,778.0,modT (2-sample),0.7
3300,517.0,965.0,96.0,879.0,cyberT,0.7
3301,447.0,961.0,42.0,725.0,modT,0.7
3302,440.0,635.0,0.0,0.0,t test (1-sample),0.7
3303,426.0,850.0,2.0,60.0,t-test,0.7
3304,443.0,957.0,49.0,749.0,modT (2-sample),0.7
3305,499.0,962.0,78.0,835.0,cyberT,0.7
3306,445.0,952.0,39.0,690.0,modT,0.7
3307,425.0,603.0,0.0,0.0,t test (1-sample),0.7
3308,445.0,826.0,3.0,34.0,t-test,0.7
3309,447.0,940.0,42.0,733.0,modT (2-sample),0.7
3310,497.0,968.0,69.0,868.0,cyberT,0.7
3311,439.0,963.0,39.0,734.0,modT,0.7
3312,434.0,641.0,0.0,0.0,t test (1-sample),0.7
3313,427.0,841.0,0.0,3.0,t-test,0.7
3314,446.0,955.0,29.0,751.0,modT (2-sample),0.7
3315,499.0,973.0,79.0,877.0,cyberT,0.7
3316,443.0,962.0,26.0,703.0,modT,0.7
3317,463.0,626.0,0.0,0.0,t test (1-sample),0.7
3318,451.0,850.0,8.0,117.0,t-test,0.7
3319,439.0,956.0,27.0,754.0,modT (2-sample),0.7
3320,542.0,965.0,89.0,849.0,cyberT,0.7
3321,467.0,951.0,35.0,688.0,modT,0.7
3322,447.0,615.0,0.0,0.0,t test (1-sample),0.7
3323,472.0,823.0,1.0,51.0,t-test,0.7
3324,455.0,942.0,38.0,743.0,modT (2-sample),0.7
3325,526.0,967.0,102.0,850.0,cyberT,0.7
3326,462.0,955.0,42.0,670.0,modT,0.7
3327,424.0,598.0,1.0,0.0,t test (1-sample),0.7
3328,420.0,811.0,0.0,23.0,t-test,0.7
3329,444.0,947.0,44.0,728.0,modT (2-sample),0.7
3330,498.0,970.0,81.0,866.0,cyberT,0.7
3331,428.0,958.0,28.0,669.0,modT,0.7
