FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
436.0,1000.0,42.0,999.0,modT (2-sample),1.6
514.0,1000.0,89.0,999.0,cyberT,1.6
441.0,1000.0,47.0,998.0,modT,1.6
462.0,962.0,0.0,14.0,t test (1-sample),1.6
455.0,994.0,45.0,906.0,t-test,1.6
446.0,1000.0,44.0,997.0,modT (2-sample),1.6
514.0,1000.0,110.0,999.0,cyberT,1.6
446.0,1000.0,39.0,995.0,modT,1.6
472.0,959.0,0.0,0.0,t test (1-sample),1.6
493.0,992.0,52.0,911.0,t-test,1.6
471.0,1000.0,46.0,994.0,modT (2-sample),1.6
560.0,1000.0,92.0,999.0,cyberT,1.6
457.0,1000.0,53.0,995.0,modT,1.6
438.0,963.0,0.0,5.0,t test (1-sample),1.6
421.0,991.0,41.0,916.0,t-test,1.6
503.0,999.0,46.0,994.0,modT (2-sample),1.6
487.0,999.0,101.0,999.0,cyberT,1.6
422.0,999.0,45.0,999.0,modT,1.6
459.0,958.0,0.0,10.0,t test (1-sample),1.6
478.0,994.0,30.0,918.0,t-test,1.6
442.0,999.0,49.0,998.0,modT (2-sample),1.6
501.0,1000.0,89.0,1000.0,cyberT,1.6
425.0,999.0,37.0,997.0,modT,1.6
434.0,957.0,0.0,0.0,t test (1-sample),1.6
479.0,997.0,31.0,908.0,t-test,1.6
447.0,1000.0,35.0,997.0,modT (2-sample),1.6
492.0,1000.0,87.0,1000.0,cyberT,1.6
430.0,1000.0,37.0,999.0,modT,1.6
415.0,956.0,2.0,3.0,t test (1-sample),1.6
399.0,996.0,39.0,913.0,t-test,1.6
412.0,1000.0,38.0,999.0,modT (2-sample),1.6
501.0,1000.0,93.0,998.0,cyberT,1.6
423.0,999.0,54.0,997.0,modT,1.6
427.0,960.0,0.0,0.0,t test (1-sample),1.6
443.0,995.0,35.0,912.0,t-test,1.6
445.0,998.0,47.0,996.0,modT (2-sample),1.6
492.0,1000.0,82.0,1000.0,cyberT,1.6
438.0,1000.0,43.0,997.0,modT,1.6
478.0,964.0,0.0,0.0,t test (1-sample),1.6
449.0,994.0,43.0,929.0,t-test,1.6
437.0,1000.0,39.0,997.0,modT (2-sample),1.6
499.0,1000.0,88.0,998.0,cyberT,1.6
437.0,999.0,43.0,997.0,modT,1.6
425.0,955.0,0.0,2.0,t test (1-sample),1.6
445.0,994.0,46.0,914.0,t-test,1.6
453.0,998.0,40.0,994.0,modT (2-sample),1.6
511.0,1000.0,80.0,1000.0,cyberT,1.6
463.0,1000.0,48.0,1000.0,modT,1.6
438.0,961.0,1.0,0.0,t test (1-sample),1.6
442.0,998.0,45.0,912.0,t-test,1.6
441.0,1000.0,44.0,1000.0,modT (2-sample),1.6
536.0,1000.0,105.0,1000.0,cyberT,1.6
458.0,1000.0,52.0,997.0,modT,1.6
444.0,963.0,0.0,4.0,t test (1-sample),1.6
445.0,995.0,37.0,928.0,t-test,1.6
482.0,1000.0,62.0,997.0,modT (2-sample),1.6
572.0,1000.0,101.0,999.0,cyberT,1.6
473.0,1000.0,50.0,998.0,modT,1.6
440.0,948.0,0.0,3.0,t test (1-sample),1.6
458.0,994.0,38.0,887.0,t-test,1.6
486.0,999.0,49.0,996.0,modT (2-sample),1.6
551.0,999.0,84.0,999.0,cyberT,1.6
434.0,1000.0,39.0,997.0,modT,1.6
457.0,959.0,0.0,7.0,t test (1-sample),1.6
477.0,993.0,35.0,915.0,t-test,1.6
465.0,999.0,44.0,996.0,modT (2-sample),1.6
526.0,1000.0,85.0,1000.0,cyberT,1.6
455.0,1000.0,40.0,999.0,modT,1.6
427.0,961.0,0.0,2.0,t test (1-sample),1.6
451.0,997.0,33.0,905.0,t-test,1.6
435.0,1000.0,39.0,998.0,modT (2-sample),1.6
503.0,1000.0,88.0,1000.0,cyberT,1.6
464.0,1000.0,43.0,996.0,modT,1.6
511.0,962.0,0.0,0.0,t test (1-sample),1.6
494.0,994.0,45.0,909.0,t-test,1.6
442.0,1000.0,41.0,997.0,modT (2-sample),1.6
500.0,1000.0,93.0,1000.0,cyberT,1.6
441.0,1000.0,53.0,999.0,modT,1.6
459.0,962.0,0.0,3.0,t test (1-sample),1.6
451.0,994.0,42.0,920.0,t-test,1.6
442.0,1000.0,56.0,996.0,modT (2-sample),1.6
497.0,1000.0,99.0,1000.0,cyberT,1.6
424.0,1000.0,45.0,999.0,modT,1.6
450.0,953.0,0.0,1.0,t test (1-sample),1.6
437.0,996.0,42.0,904.0,t-test,1.6
434.0,1000.0,53.0,998.0,modT (2-sample),1.6
502.0,1000.0,90.0,999.0,cyberT,1.6
430.0,998.0,38.0,992.0,modT,1.6
460.0,960.0,0.0,2.0,t test (1-sample),1.6
450.0,992.0,36.0,911.0,t-test,1.6
436.0,999.0,37.0,994.0,modT (2-sample),1.6
536.0,1000.0,105.0,1000.0,cyberT,1.6
470.0,1000.0,57.0,1000.0,modT,1.6
449.0,957.0,0.0,2.0,t test (1-sample),1.6
478.0,997.0,38.0,906.0,t-test,1.6
467.0,1000.0,58.0,1000.0,modT (2-sample),1.6
564.0,1000.0,112.0,998.0,cyberT,1.6
480.0,999.0,49.0,996.0,modT,1.6
434.0,961.0,0.0,12.0,t test (1-sample),1.6
446.0,994.0,34.0,918.0,t-test,1.6
484.0,998.0,52.0,997.0,modT (2-sample),1.6
519.0,1000.0,109.0,1000.0,cyberT,1.6
462.0,1000.0,62.0,998.0,modT,1.6
447.0,963.0,0.0,2.0,t test (1-sample),1.6
440.0,999.0,48.0,906.0,t-test,1.6
463.0,1000.0,61.0,1000.0,modT (2-sample),1.6
562.0,1000.0,107.0,1000.0,cyberT,1.6
475.0,1000.0,57.0,997.0,modT,1.6
438.0,960.0,1.0,21.0,t test (1-sample),1.6
455.0,996.0,48.0,916.0,t-test,1.6
466.0,1000.0,56.0,998.0,modT (2-sample),1.6
506.0,1000.0,104.0,998.0,cyberT,1.6
426.0,999.0,45.0,998.0,modT,1.6
443.0,953.0,0.0,7.0,t test (1-sample),1.6
447.0,992.0,48.0,900.0,t-test,1.6
439.0,998.0,52.0,996.0,modT (2-sample),1.6
498.0,1000.0,87.0,1000.0,cyberT,1.6
410.0,1000.0,42.0,998.0,modT,1.6
458.0,972.0,1.0,4.0,t test (1-sample),1.6
429.0,998.0,35.0,913.0,t-test,1.6
422.0,1000.0,39.0,999.0,modT (2-sample),1.6
491.0,1000.0,98.0,1000.0,cyberT,1.6
422.0,1000.0,42.0,998.0,modT,1.6
422.0,959.0,0.0,1.0,t test (1-sample),1.6
431.0,992.0,37.0,911.0,t-test,1.6
433.0,1000.0,51.0,999.0,modT (2-sample),1.6
516.0,1000.0,99.0,1000.0,cyberT,1.6
483.0,1000.0,53.0,999.0,modT,1.6
423.0,950.0,0.0,0.0,t test (1-sample),1.6
449.0,996.0,45.0,882.0,t-test,1.6
459.0,1000.0,46.0,998.0,modT (2-sample),1.6
566.0,1000.0,97.0,1000.0,cyberT,1.6
479.0,1000.0,49.0,997.0,modT,1.6
490.0,953.0,0.0,8.0,t test (1-sample),1.6
477.0,996.0,38.0,903.0,t-test,1.6
506.0,1000.0,47.0,997.0,modT (2-sample),1.6
527.0,1000.0,102.0,1000.0,cyberT,1.6
466.0,1000.0,59.0,998.0,modT,1.6
456.0,963.0,0.0,0.0,t test (1-sample),1.6
454.0,997.0,44.0,919.0,t-test,1.6
461.0,1000.0,49.0,998.0,modT (2-sample),1.6
550.0,1000.0,107.0,1000.0,cyberT,1.6
470.0,1000.0,59.0,996.0,modT,1.6
438.0,961.0,0.0,1.0,t test (1-sample),1.6
442.0,993.0,49.0,920.0,t-test,1.6
472.0,1000.0,60.0,995.0,modT (2-sample),1.6
559.0,1000.0,103.0,1000.0,cyberT,1.6
491.0,1000.0,46.0,1000.0,modT,1.6
468.0,965.0,1.0,4.0,t test (1-sample),1.6
478.0,996.0,43.0,908.0,t-test,1.6
491.0,1000.0,57.0,997.0,modT (2-sample),1.6
557.0,1000.0,91.0,999.0,cyberT,1.6
489.0,1000.0,37.0,996.0,modT,1.6
478.0,957.0,0.0,32.0,t test (1-sample),1.6
489.0,993.0,50.0,914.0,t-test,1.6
481.0,999.0,41.0,996.0,modT (2-sample),1.6
502.0,1000.0,91.0,1000.0,cyberT,1.6
454.0,1000.0,52.0,999.0,modT,1.6
461.0,961.0,0.0,0.0,t test (1-sample),1.6
443.0,996.0,42.0,923.0,t-test,1.6
421.0,1000.0,42.0,997.0,modT (2-sample),1.6
468.0,999.0,85.0,996.0,cyberT,1.6
402.0,998.0,32.0,996.0,modT,1.6
444.0,951.0,0.0,0.0,t test (1-sample),1.6
446.0,996.0,50.0,912.0,t-test,1.6
395.0,996.0,42.0,996.0,modT (2-sample),1.6
555.0,1000.0,108.0,999.0,cyberT,1.6
474.0,1000.0,43.0,998.0,modT,1.6
483.0,963.0,0.0,0.0,t test (1-sample),1.6
487.0,998.0,56.0,919.0,t-test,1.6
501.0,999.0,51.0,998.0,modT (2-sample),1.6
535.0,999.0,97.0,999.0,cyberT,1.6
453.0,999.0,42.0,995.0,modT,1.6
474.0,961.0,0.0,0.0,t test (1-sample),1.6
486.0,992.0,49.0,906.0,t-test,1.6
462.0,999.0,44.0,993.0,modT (2-sample),1.6
493.0,1000.0,76.0,1000.0,cyberT,1.6
402.0,1000.0,28.0,999.0,modT,1.6
439.0,966.0,0.0,14.0,t test (1-sample),1.6
457.0,998.0,39.0,913.0,t-test,1.6
414.0,1000.0,34.0,999.0,modT (2-sample),1.6
500.0,1000.0,101.0,1000.0,cyberT,1.6
452.0,1000.0,59.0,999.0,modT,1.6
479.0,957.0,0.0,2.0,t test (1-sample),1.6
430.0,996.0,40.0,906.0,t-test,1.6
448.0,1000.0,43.0,999.0,modT (2-sample),1.6
530.0,1000.0,105.0,1000.0,cyberT,1.6
493.0,1000.0,50.0,999.0,modT,1.6
490.0,968.0,0.0,0.0,t test (1-sample),1.6
491.0,997.0,57.0,928.0,t-test,1.6
469.0,1000.0,51.0,997.0,modT (2-sample),1.6
538.0,1000.0,96.0,1000.0,cyberT,1.6
473.0,1000.0,52.0,998.0,modT,1.6
444.0,965.0,1.0,3.0,t test (1-sample),1.6
475.0,994.0,58.0,931.0,t-test,1.6
473.0,1000.0,56.0,996.0,modT (2-sample),1.6
521.0,1000.0,81.0,999.0,cyberT,1.6
438.0,998.0,42.0,998.0,modT,1.6
431.0,963.0,0.0,0.0,t test (1-sample),1.6
462.0,995.0,42.0,915.0,t-test,1.6
464.0,999.0,47.0,997.0,modT (2-sample),1.6
562.0,1000.0,81.0,999.0,cyberT,1.6
482.0,999.0,38.0,997.0,modT,1.6
452.0,958.0,0.0,0.0,t test (1-sample),1.6
461.0,994.0,31.0,899.0,t-test,1.6
471.0,1000.0,37.0,997.0,modT (2-sample),1.6
525.0,1000.0,105.0,1000.0,cyberT,1.6
442.0,1000.0,60.0,998.0,modT,1.6
447.0,968.0,0.0,1.0,t test (1-sample),1.6
453.0,996.0,43.0,927.0,t-test,1.6
448.0,1000.0,51.0,996.0,modT (2-sample),1.6
527.0,999.0,113.0,998.0,cyberT,1.6
432.0,998.0,55.0,996.0,modT,1.6
442.0,963.0,0.0,3.0,t test (1-sample),1.6
483.0,995.0,47.0,904.0,t-test,1.6
484.0,998.0,60.0,995.0,modT (2-sample),1.6
489.0,1000.0,87.0,999.0,cyberT,1.6
420.0,999.0,44.0,998.0,modT,1.6
452.0,962.0,1.0,5.0,t test (1-sample),1.6
397.0,995.0,41.0,916.0,t-test,1.6
427.0,999.0,41.0,998.0,modT (2-sample),1.6
558.0,1000.0,103.0,999.0,cyberT,1.6
507.0,1000.0,59.0,996.0,modT,1.6
495.0,951.0,0.0,0.0,t test (1-sample),1.6
485.0,994.0,52.0,921.0,t-test,1.6
484.0,1000.0,53.0,996.0,modT (2-sample),1.6
515.0,1000.0,102.0,1000.0,cyberT,1.6
452.0,1000.0,52.0,995.0,modT,1.6
446.0,963.0,0.0,9.0,t test (1-sample),1.6
465.0,993.0,55.0,923.0,t-test,1.6
466.0,1000.0,55.0,996.0,modT (2-sample),1.6
528.0,1000.0,111.0,999.0,cyberT,1.6
466.0,1000.0,65.0,997.0,modT,1.6
462.0,956.0,0.0,0.0,t test (1-sample),1.6
431.0,994.0,38.0,907.0,t-test,1.6
473.0,999.0,49.0,997.0,modT (2-sample),1.6
522.0,1000.0,83.0,999.0,cyberT,1.6
445.0,1000.0,37.0,998.0,modT,1.6
459.0,948.0,0.0,0.0,t test (1-sample),1.6
486.0,993.0,49.0,896.0,t-test,1.6
455.0,999.0,44.0,997.0,modT (2-sample),1.6
509.0,1000.0,110.0,999.0,cyberT,1.6
455.0,1000.0,48.0,999.0,modT,1.6
469.0,963.0,0.0,2.0,t test (1-sample),1.6
444.0,997.0,44.0,916.0,t-test,1.6
443.0,999.0,52.0,999.0,modT (2-sample),1.6
492.0,999.0,89.0,999.0,cyberT,1.6
421.0,999.0,48.0,994.0,modT,1.6
468.0,973.0,0.0,1.0,t test (1-sample),1.6
427.0,992.0,40.0,924.0,t-test,1.6
418.0,999.0,49.0,995.0,modT (2-sample),1.6
537.0,1000.0,78.0,999.0,cyberT,1.6
473.0,999.0,50.0,996.0,modT,1.6
444.0,961.0,2.0,10.0,t test (1-sample),1.6
476.0,996.0,39.0,920.0,t-test,1.6
456.0,999.0,42.0,997.0,modT (2-sample),1.6
515.0,1000.0,94.0,1000.0,cyberT,1.6
451.0,1000.0,42.0,997.0,modT,1.6
451.0,964.0,0.0,0.0,t test (1-sample),1.6
430.0,997.0,42.0,919.0,t-test,1.6
447.0,1000.0,38.0,999.0,modT (2-sample),1.6
498.0,1000.0,77.0,1000.0,cyberT,1.6
420.0,999.0,36.0,995.0,modT,1.6
428.0,960.0,0.0,3.0,t test (1-sample),1.6
415.0,991.0,53.0,921.0,t-test,1.6
421.0,1000.0,37.0,995.0,modT (2-sample),1.6
538.0,1000.0,102.0,1000.0,cyberT,1.6
491.0,1000.0,62.0,1000.0,modT,1.6
467.0,954.0,0.0,0.0,t test (1-sample),1.6
476.0,994.0,42.0,910.0,t-test,1.6
470.0,1000.0,56.0,997.0,modT (2-sample),1.6
503.0,1000.0,105.0,999.0,cyberT,1.6
447.0,1000.0,48.0,996.0,modT,1.6
448.0,959.0,0.0,7.0,t test (1-sample),1.6
436.0,994.0,43.0,924.0,t-test,1.6
448.0,999.0,48.0,994.0,modT (2-sample),1.6
535.0,1000.0,90.0,1000.0,cyberT,1.6
460.0,1000.0,43.0,996.0,modT,1.6
434.0,959.0,1.0,10.0,t test (1-sample),1.6
473.0,992.0,42.0,918.0,t-test,1.6
477.0,1000.0,48.0,996.0,modT (2-sample),1.6
470.0,1000.0,83.0,1000.0,cyberT,1.8
422.0,1000.0,40.0,1000.0,modT,1.8
433.0,974.0,2.0,21.0,t test (1-sample),1.8
462.0,996.0,51.0,942.0,t-test,1.8
407.0,1000.0,46.0,1000.0,modT (2-sample),1.8
526.0,999.0,94.0,999.0,cyberT,1.8
449.0,999.0,42.0,998.0,modT,1.8
461.0,970.0,0.0,5.0,t test (1-sample),1.8
466.0,997.0,45.0,942.0,t-test,1.8
457.0,999.0,41.0,998.0,modT (2-sample),1.8
519.0,1000.0,78.0,999.0,cyberT,1.8
456.0,1000.0,34.0,999.0,modT,1.8
465.0,971.0,0.0,13.0,t test (1-sample),1.8
428.0,994.0,49.0,940.0,t-test,1.8
456.0,1000.0,37.0,999.0,modT (2-sample),1.8
497.0,1000.0,84.0,1000.0,cyberT,1.8
443.0,1000.0,46.0,998.0,modT,1.8
441.0,971.0,0.0,25.0,t test (1-sample),1.8
428.0,996.0,40.0,938.0,t-test,1.8
439.0,1000.0,44.0,998.0,modT (2-sample),1.8
490.0,1000.0,94.0,1000.0,cyberT,1.8
408.0,1000.0,41.0,999.0,modT,1.8
461.0,975.0,1.0,7.0,t test (1-sample),1.8
416.0,999.0,51.0,947.0,t-test,1.8
414.0,1000.0,54.0,1000.0,modT (2-sample),1.8
512.0,1000.0,89.0,1000.0,cyberT,1.8
430.0,1000.0,36.0,998.0,modT,1.8
435.0,972.0,3.0,41.0,t test (1-sample),1.8
451.0,998.0,55.0,952.0,t-test,1.8
435.0,1000.0,48.0,1000.0,modT (2-sample),1.8
540.0,1000.0,89.0,1000.0,cyberT,1.8
455.0,1000.0,38.0,999.0,modT,1.8
471.0,981.0,0.0,3.0,t test (1-sample),1.8
475.0,997.0,55.0,945.0,t-test,1.8
468.0,1000.0,46.0,998.0,modT (2-sample),1.8
497.0,1000.0,106.0,1000.0,cyberT,1.8
455.0,1000.0,49.0,1000.0,modT,1.8
446.0,981.0,2.0,21.0,t test (1-sample),1.8
435.0,997.0,27.0,951.0,t-test,1.8
449.0,1000.0,46.0,1000.0,modT (2-sample),1.8
505.0,1000.0,82.0,999.0,cyberT,1.8
432.0,1000.0,42.0,1000.0,modT,1.8
461.0,972.0,2.0,53.0,t test (1-sample),1.8
434.0,998.0,41.0,952.0,t-test,1.8
437.0,999.0,48.0,998.0,modT (2-sample),1.8
500.0,1000.0,92.0,1000.0,cyberT,1.8
458.0,1000.0,47.0,1000.0,modT,1.8
458.0,978.0,2.0,25.0,t test (1-sample),1.8
429.0,1000.0,52.0,952.0,t-test,1.8
441.0,1000.0,43.0,1000.0,modT (2-sample),1.8
508.0,1000.0,88.0,1000.0,cyberT,1.8
436.0,1000.0,43.0,996.0,modT,1.8
437.0,969.0,0.0,7.0,t test (1-sample),1.8
468.0,995.0,40.0,936.0,t-test,1.8
423.0,1000.0,37.0,995.0,modT (2-sample),1.8
507.0,1000.0,91.0,998.0,cyberT,1.8
446.0,1000.0,47.0,999.0,modT,1.8
430.0,968.0,1.0,26.0,t test (1-sample),1.8
423.0,995.0,41.0,935.0,t-test,1.8
435.0,999.0,43.0,997.0,modT (2-sample),1.8
540.0,1000.0,112.0,1000.0,cyberT,1.8
474.0,1000.0,64.0,1000.0,modT,1.8
455.0,975.0,0.0,0.0,t test (1-sample),1.8
451.0,998.0,45.0,951.0,t-test,1.8
445.0,1000.0,50.0,999.0,modT (2-sample),1.8
510.0,1000.0,84.0,1000.0,cyberT,1.8
444.0,1000.0,35.0,999.0,modT,1.8
450.0,965.0,0.0,9.0,t test (1-sample),1.8
439.0,997.0,46.0,940.0,t-test,1.8
462.0,1000.0,35.0,999.0,modT (2-sample),1.8
536.0,1000.0,98.0,1000.0,cyberT,1.8
474.0,1000.0,64.0,999.0,modT,1.8
432.0,976.0,2.0,24.0,t test (1-sample),1.8
487.0,997.0,50.0,947.0,t-test,1.8
445.0,1000.0,58.0,999.0,modT (2-sample),1.8
508.0,1000.0,86.0,999.0,cyberT,1.8
416.0,1000.0,36.0,997.0,modT,1.8
443.0,969.0,0.0,1.0,t test (1-sample),1.8
444.0,994.0,40.0,940.0,t-test,1.8
444.0,999.0,29.0,995.0,modT (2-sample),1.8
551.0,1000.0,101.0,999.0,cyberT,1.8
475.0,1000.0,57.0,998.0,modT,1.8
434.0,983.0,0.0,0.0,t test (1-sample),1.8
468.0,996.0,47.0,951.0,t-test,1.8
463.0,999.0,48.0,997.0,modT (2-sample),1.8
472.0,1000.0,98.0,1000.0,cyberT,1.8
399.0,1000.0,47.0,1000.0,modT,1.8
447.0,968.0,1.0,17.0,t test (1-sample),1.8
444.0,999.0,42.0,938.0,t-test,1.8
410.0,1000.0,53.0,999.0,modT (2-sample),1.8
505.0,999.0,93.0,998.0,cyberT,1.8
442.0,999.0,54.0,997.0,modT,1.8
427.0,970.0,0.0,5.0,t test (1-sample),1.8
424.0,997.0,45.0,932.0,t-test,1.8
430.0,998.0,52.0,998.0,modT (2-sample),1.8
531.0,1000.0,101.0,1000.0,cyberT,1.8
467.0,1000.0,42.0,1000.0,modT,1.8
457.0,981.0,0.0,1.0,t test (1-sample),1.8
448.0,998.0,44.0,941.0,t-test,1.8
441.0,1000.0,46.0,999.0,modT (2-sample),1.8
533.0,1000.0,87.0,1000.0,cyberT,1.8
469.0,1000.0,50.0,1000.0,modT,1.8
446.0,982.0,4.0,76.0,t test (1-sample),1.8
434.0,998.0,44.0,951.0,t-test,1.8
474.0,1000.0,47.0,1000.0,modT (2-sample),1.8
485.0,1000.0,81.0,1000.0,cyberT,1.8
399.0,1000.0,27.0,999.0,modT,1.8
446.0,979.0,2.0,12.0,t test (1-sample),1.8
448.0,998.0,32.0,938.0,t-test,1.8
413.0,1000.0,44.0,999.0,modT (2-sample),1.8
482.0,1000.0,109.0,1000.0,cyberT,1.8
437.0,1000.0,52.0,1000.0,modT,1.8
458.0,985.0,0.0,14.0,t test (1-sample),1.8
448.0,997.0,43.0,943.0,t-test,1.8
444.0,1000.0,50.0,998.0,modT (2-sample),1.8
525.0,1000.0,93.0,1000.0,cyberT,1.8
426.0,1000.0,40.0,999.0,modT,1.8
484.0,983.0,2.0,29.0,t test (1-sample),1.8
455.0,997.0,47.0,958.0,t-test,1.8
460.0,1000.0,61.0,999.0,modT (2-sample),1.8
512.0,998.0,92.0,998.0,cyberT,1.8
425.0,998.0,42.0,996.0,modT,1.8
432.0,970.0,1.0,4.0,t test (1-sample),1.8
425.0,996.0,40.0,934.0,t-test,1.8
428.0,998.0,41.0,996.0,modT (2-sample),1.8
533.0,1000.0,99.0,1000.0,cyberT,1.8
450.0,1000.0,36.0,1000.0,modT,1.8
433.0,978.0,0.0,2.0,t test (1-sample),1.8
453.0,997.0,50.0,952.0,t-test,1.8
453.0,1000.0,47.0,999.0,modT (2-sample),1.8
508.0,1000.0,78.0,999.0,cyberT,1.8
456.0,1000.0,59.0,998.0,modT,1.8
411.0,978.0,0.0,1.0,t test (1-sample),1.8
413.0,994.0,29.0,950.0,t-test,1.8
453.0,999.0,41.0,998.0,modT (2-sample),1.8
495.0,1000.0,83.0,1000.0,cyberT,1.8
415.0,1000.0,35.0,1000.0,modT,1.8
459.0,962.0,0.0,0.0,t test (1-sample),1.8
443.0,998.0,49.0,948.0,t-test,1.8
432.0,1000.0,44.0,999.0,modT (2-sample),1.8
522.0,1000.0,98.0,1000.0,cyberT,1.8
466.0,999.0,45.0,996.0,modT,1.8
465.0,968.0,1.0,3.0,t test (1-sample),1.8
442.0,996.0,44.0,945.0,t-test,1.8
457.0,1000.0,46.0,997.0,modT (2-sample),1.8
476.0,1000.0,96.0,1000.0,cyberT,1.8
422.0,1000.0,47.0,997.0,modT,1.8
417.0,979.0,0.0,16.0,t test (1-sample),1.8
399.0,997.0,36.0,955.0,t-test,1.8
424.0,1000.0,47.0,997.0,modT (2-sample),1.8
536.0,1000.0,96.0,1000.0,cyberT,1.8
487.0,1000.0,51.0,999.0,modT,1.8
494.0,975.0,0.0,0.0,t test (1-sample),1.8
454.0,999.0,39.0,949.0,t-test,1.8
481.0,1000.0,56.0,999.0,modT (2-sample),1.8
511.0,1000.0,97.0,1000.0,cyberT,1.8
417.0,1000.0,45.0,998.0,modT,1.8
441.0,972.0,0.0,0.0,t test (1-sample),1.8
451.0,998.0,42.0,942.0,t-test,1.8
446.0,1000.0,50.0,999.0,modT (2-sample),1.8
487.0,1000.0,86.0,999.0,cyberT,1.8
432.0,999.0,47.0,997.0,modT,1.8
449.0,973.0,1.0,23.0,t test (1-sample),1.8
456.0,997.0,55.0,939.0,t-test,1.8
449.0,999.0,48.0,998.0,modT (2-sample),1.8
525.0,1000.0,103.0,999.0,cyberT,1.8
467.0,1000.0,59.0,999.0,modT,1.8
462.0,972.0,0.0,3.0,t test (1-sample),1.8
470.0,995.0,54.0,941.0,t-test,1.8
446.0,999.0,51.0,997.0,modT (2-sample),1.8
510.0,1000.0,86.0,1000.0,cyberT,1.8
454.0,1000.0,39.0,999.0,modT,1.8
452.0,972.0,0.0,0.0,t test (1-sample),1.8
428.0,997.0,50.0,941.0,t-test,1.8
449.0,1000.0,45.0,1000.0,modT (2-sample),1.8
498.0,1000.0,90.0,1000.0,cyberT,1.8
428.0,1000.0,43.0,999.0,modT,1.8
451.0,968.0,0.0,3.0,t test (1-sample),1.8
412.0,996.0,46.0,943.0,t-test,1.8
428.0,1000.0,49.0,997.0,modT (2-sample),1.8
548.0,1000.0,106.0,1000.0,cyberT,1.8
462.0,1000.0,53.0,999.0,modT,1.8
487.0,977.0,0.0,0.0,t test (1-sample),1.8
468.0,997.0,48.0,946.0,t-test,1.8
472.0,1000.0,50.0,999.0,modT (2-sample),1.8
519.0,1000.0,86.0,999.0,cyberT,1.8
453.0,1000.0,42.0,999.0,modT,1.8
437.0,982.0,0.0,40.0,t test (1-sample),1.8
456.0,998.0,54.0,942.0,t-test,1.8
439.0,1000.0,52.0,998.0,modT (2-sample),1.8
522.0,1000.0,102.0,1000.0,cyberT,1.8
462.0,1000.0,50.0,1000.0,modT,1.8
480.0,979.0,0.0,0.0,t test (1-sample),1.8
476.0,1000.0,39.0,947.0,t-test,1.8
477.0,1000.0,47.0,1000.0,modT (2-sample),1.8
509.0,1000.0,94.0,1000.0,cyberT,1.8
446.0,1000.0,38.0,999.0,modT,1.8
418.0,964.0,0.0,15.0,t test (1-sample),1.8
427.0,997.0,48.0,935.0,t-test,1.8
454.0,1000.0,48.0,998.0,modT (2-sample),1.8
558.0,1000.0,98.0,1000.0,cyberT,1.8
495.0,1000.0,66.0,1000.0,modT,1.8
453.0,984.0,0.0,0.0,t test (1-sample),1.8
459.0,1000.0,52.0,954.0,t-test,1.8
481.0,1000.0,56.0,1000.0,modT (2-sample),1.8
503.0,1000.0,100.0,1000.0,cyberT,1.8
430.0,1000.0,51.0,1000.0,modT,1.8
449.0,975.0,0.0,0.0,t test (1-sample),1.8
430.0,997.0,58.0,938.0,t-test,1.8
430.0,1000.0,52.0,999.0,modT (2-sample),1.8
531.0,1000.0,99.0,1000.0,cyberT,1.8
447.0,1000.0,51.0,997.0,modT,1.8
473.0,968.0,2.0,35.0,t test (1-sample),1.8
449.0,997.0,48.0,940.0,t-test,1.8
447.0,1000.0,47.0,998.0,modT (2-sample),1.8
512.0,1000.0,84.0,1000.0,cyberT,1.8
449.0,1000.0,41.0,1000.0,modT,1.8
444.0,972.0,0.0,3.0,t test (1-sample),1.8
423.0,997.0,50.0,946.0,t-test,1.8
440.0,1000.0,40.0,999.0,modT (2-sample),1.8
514.0,1000.0,76.0,1000.0,cyberT,1.8
458.0,1000.0,30.0,998.0,modT,1.8
473.0,968.0,0.0,8.0,t test (1-sample),1.8
455.0,996.0,43.0,936.0,t-test,1.8
450.0,1000.0,39.0,998.0,modT (2-sample),1.8
506.0,1000.0,86.0,1000.0,cyberT,1.8
461.0,1000.0,49.0,999.0,modT,1.8
453.0,976.0,0.0,1.0,t test (1-sample),1.8
442.0,997.0,50.0,957.0,t-test,1.8
450.0,1000.0,39.0,1000.0,modT (2-sample),1.8
527.0,1000.0,95.0,1000.0,cyberT,1.8
476.0,1000.0,49.0,999.0,modT,1.8
425.0,973.0,0.0,7.0,t test (1-sample),1.8
438.0,992.0,38.0,938.0,t-test,1.8
459.0,999.0,44.0,996.0,modT (2-sample),1.8
545.0,1000.0,100.0,1000.0,cyberT,1.8
458.0,1000.0,38.0,999.0,modT,1.8
482.0,972.0,3.0,65.0,t test (1-sample),1.8
447.0,998.0,34.0,957.0,t-test,1.8
464.0,1000.0,45.0,1000.0,modT (2-sample),1.8
504.0,1000.0,92.0,1000.0,cyberT,1.8
435.0,1000.0,66.0,1000.0,modT,1.8
458.0,983.0,0.0,21.0,t test (1-sample),1.8
464.0,998.0,53.0,950.0,t-test,1.8
447.0,1000.0,45.0,1000.0,modT (2-sample),1.8
506.0,1000.0,108.0,1000.0,cyberT,1.8
427.0,1000.0,52.0,1000.0,modT,1.8
430.0,980.0,0.0,9.0,t test (1-sample),1.8
442.0,998.0,41.0,949.0,t-test,1.8
432.0,1000.0,57.0,998.0,modT (2-sample),1.8
