,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
26091,415.0,921.0,26.0,483.0,modT-1,0.7000000000000001
26092,447.0,919.0,28.0,646.0,modT-2,0.7000000000000001
26093,273.0,921.0,0.0,0.0,modT-1 trend,0.7000000000000001
26094,459.0,916.0,39.0,734.0,modT-2 trend,0.7000000000000001
26095,509.0,933.0,75.0,829.0,cyberT,0.7000000000000001
26096,0.0,1.0,0.0,0.0,fold change,0.7000000000000001
26097,455.0,613.0,0.0,0.0,t-test-1,0.7000000000000001
26098,514.0,829.0,9.0,67.0,t-test-2,0.7000000000000001
26099,478.0,936.0,44.0,516.0,modT-1,0.7000000000000001
26100,480.0,926.0,44.0,643.0,modT-2,0.7000000000000001
26101,363.0,937.0,0.0,0.0,modT-1 trend,0.7000000000000001
26102,492.0,923.0,54.0,743.0,modT-2 trend,0.7000000000000001
26103,570.0,939.0,86.0,813.0,cyberT,0.7000000000000001
26104,0.0,1.0,0.0,0.0,fold change,0.7000000000000001
26105,380.0,613.0,0.0,0.0,t-test-1,0.7000000000000001
26106,465.0,829.0,3.0,82.0,t-test-2,0.7000000000000001
26107,403.0,927.0,32.0,533.0,modT-1,0.7000000000000001
26108,439.0,923.0,35.0,660.0,modT-2,0.7000000000000001
26109,285.0,937.0,0.0,0.0,modT-1 trend,0.7000000000000001
26110,440.0,926.0,42.0,732.0,modT-2 trend,0.7000000000000001
26111,520.0,930.0,78.0,821.0,cyberT,0.7000000000000001
26112,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26113,457.0,591.0,0.0,0.0,t-test-1,0.7000000000000001
26114,497.0,835.0,1.0,27.0,t-test-2,0.7000000000000001
26115,479.0,939.0,43.0,511.0,modT-1,0.7000000000000001
26116,507.0,941.0,38.0,652.0,modT-2,0.7000000000000001
26117,418.0,944.0,0.0,0.0,modT-1 trend,0.7000000000000001
26118,502.0,936.0,40.0,756.0,modT-2 trend,0.7000000000000001
26119,595.0,943.0,81.0,834.0,cyberT,0.7000000000000001
26120,1.0,1.0,0.0,0.0,fold change,0.7000000000000001
26121,426.0,596.0,0.0,0.0,t-test-1,0.7000000000000001
26122,479.0,815.0,2.0,54.0,t-test-2,0.7000000000000001
26123,379.0,932.0,18.0,356.0,modT-1,0.7000000000000001
26124,434.0,926.0,33.0,620.0,modT-2,0.7000000000000001
26125,303.0,931.0,0.0,0.0,modT-1 trend,0.7000000000000001
26126,448.0,936.0,33.0,723.0,modT-2 trend,0.7000000000000001
26127,530.0,952.0,71.0,834.0,cyberT,0.7000000000000001
26128,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26129,460.0,612.0,0.0,0.0,t-test-1,0.7000000000000001
26130,496.0,823.0,7.0,78.0,t-test-2,0.7000000000000001
26131,458.0,929.0,28.0,449.0,modT-1,0.7000000000000001
26132,497.0,923.0,37.0,649.0,modT-2,0.7000000000000001
26133,361.0,929.0,0.0,0.0,modT-1 trend,0.7000000000000001
26134,495.0,931.0,48.0,763.0,modT-2 trend,0.7000000000000001
26135,586.0,941.0,90.0,828.0,cyberT,0.7000000000000001
26136,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26137,428.0,595.0,0.0,0.0,t-test-1,0.7000000000000001
26138,465.0,823.0,2.0,81.0,t-test-2,0.7000000000000001
26139,414.0,942.0,16.0,412.0,modT-1,0.7000000000000001
26140,476.0,935.0,15.0,627.0,modT-2,0.7000000000000001
26141,320.0,945.0,0.0,0.0,modT-1 trend,0.7000000000000001
26142,461.0,939.0,21.0,736.0,modT-2 trend,0.7000000000000001
26143,519.0,947.0,57.0,808.0,cyberT,0.7000000000000001
26144,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26145,465.0,621.0,0.0,0.0,t-test-1,0.7000000000000001
26146,505.0,819.0,1.0,7.0,t-test-2,0.7000000000000001
26147,424.0,924.0,24.0,396.0,modT-1,0.7000000000000001
26148,458.0,924.0,33.0,644.0,modT-2,0.7000000000000001
26149,281.0,926.0,0.0,0.0,modT-1 trend,0.7000000000000001
26150,455.0,929.0,38.0,730.0,modT-2 trend,0.7000000000000001
26151,519.0,937.0,73.0,812.0,cyberT,0.7000000000000001
26152,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26153,496.0,599.0,0.0,0.0,t-test-1,0.7000000000000001
26154,488.0,814.0,0.0,30.0,t-test-2,0.7000000000000001
26155,443.0,931.0,0.0,0.0,modT-1,0.7000000000000001
26156,448.0,930.0,32.0,658.0,modT-2,0.7000000000000001
26157,374.0,930.0,0.0,0.0,modT-1 trend,0.7000000000000001
26158,463.0,927.0,36.0,722.0,modT-2 trend,0.7000000000000001
26159,522.0,937.0,55.0,811.0,cyberT,0.7000000000000001
26160,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26161,409.0,592.0,0.0,0.0,t-test-1,0.7000000000000001
26162,435.0,795.0,6.0,39.0,t-test-2,0.7000000000000001
26163,420.0,930.0,17.0,368.0,modT-1,0.7000000000000001
26164,443.0,928.0,22.0,585.0,modT-2,0.7000000000000001
26165,305.0,933.0,0.0,0.0,modT-1 trend,0.7000000000000001
26166,443.0,925.0,31.0,700.0,modT-2 trend,0.7000000000000001
26167,526.0,943.0,54.0,785.0,cyberT,0.7000000000000001
26168,2.0,0.0,0.0,0.0,fold change,0.7000000000000001
26169,440.0,590.0,0.0,1.0,t-test-1,0.7000000000000001
26170,498.0,814.0,4.0,74.0,t-test-2,0.7000000000000001
26171,448.0,923.0,19.0,431.0,modT-1,0.7000000000000001
26172,464.0,914.0,21.0,620.0,modT-2,0.7000000000000001
26173,323.0,922.0,0.0,0.0,modT-1 trend,0.7000000000000001
26174,477.0,917.0,35.0,731.0,modT-2 trend,0.7000000000000001
26175,567.0,928.0,70.0,802.0,cyberT,0.7000000000000001
26176,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26177,468.0,558.0,0.0,0.0,t-test-1,0.7000000000000001
26178,502.0,796.0,1.0,23.0,t-test-2,0.7000000000000001
26179,477.0,924.0,18.0,249.0,modT-1,0.7000000000000001
