,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
245,303.0,47.0,0.0,0.0,modT-1 trend,0.1
246,503.0,89.0,0.0,0.0,modT-2 trend,0.1
247,568.0,104.0,1.0,0.0,RegT,0.1
248,1.0,0.0,0.0,0.0,fold change,0.1
249,411.0,54.0,0.0,0.0,t-test-1,0.1
250,470.0,85.0,0.0,0.0,t-test-2,0.1
251,420.0,74.0,0.0,0.0,modT-1,0.1
252,437.0,87.0,0.0,0.0,modT-2,0.1
253,161.0,38.0,0.0,0.0,modT-1 trend,0.1
254,437.0,86.0,0.0,0.0,modT-2 trend,0.1
255,521.0,99.0,0.0,0.0,RegT,0.1
256,2.0,0.0,0.0,0.0,fold change,0.1
257,488.0,73.0,0.0,0.0,t-test-1,0.1
258,498.0,87.0,0.0,0.0,t-test-2,0.1
259,432.0,83.0,0.0,0.0,modT-1,0.1
260,474.0,90.0,0.0,0.0,modT-2,0.1
261,192.0,35.0,0.0,0.0,modT-1 trend,0.1
262,469.0,90.0,0.0,0.0,modT-2 trend,0.1
263,554.0,107.0,3.0,0.0,RegT,0.1
264,2.0,0.0,0.0,0.0,fold change,0.1
265,452.0,62.0,0.0,0.0,t-test-1,0.1
266,496.0,77.0,0.0,0.0,t-test-2,0.1
267,450.0,83.0,0.0,0.0,modT-1,0.1
268,473.0,92.0,0.0,0.0,modT-2,0.1
269,182.0,15.0,0.0,0.0,modT-1 trend,0.1
270,471.0,93.0,0.0,0.0,modT-2 trend,0.1
271,554.0,103.0,0.0,0.0,RegT,0.1
272,1.0,0.0,0.0,0.0,fold change,0.1
273,447.0,72.0,0.0,0.0,t-test-1,0.1
274,495.0,81.0,0.0,0.0,t-test-2,0.1
275,473.0,78.0,0.0,0.0,modT-1,0.1
276,474.0,79.0,0.0,0.0,modT-2,0.1
277,173.0,29.0,0.0,0.0,modT-1 trend,0.1
278,475.0,79.0,0.0,0.0,modT-2 trend,0.1
279,580.0,102.0,2.0,0.0,RegT,0.1
280,0.0,1.0,0.0,0.0,fold change,0.1
281,445.0,63.0,0.0,0.0,t-test-1,0.1
282,478.0,83.0,0.0,0.0,t-test-2,0.1
283,447.0,66.0,0.0,0.0,modT-1,0.1
284,456.0,73.0,0.0,0.0,modT-2,0.1
285,206.0,35.0,0.0,0.0,modT-1 trend,0.1
286,460.0,73.0,0.0,0.0,modT-2 trend,0.1
287,542.0,76.0,0.0,0.0,RegT,0.1
288,1.0,0.0,0.0,0.0,fold change,0.1
289,449.0,78.0,0.0,0.0,t-test-1,0.1
290,506.0,79.0,0.0,0.0,t-test-2,0.1
291,487.0,90.0,0.0,0.0,modT-1,0.1
292,509.0,92.0,0.0,0.0,modT-2,0.1
293,241.0,48.0,0.0,0.0,modT-1 trend,0.1
294,507.0,93.0,0.0,0.0,modT-2 trend,0.1
295,600.0,104.0,1.0,0.0,RegT,0.1
296,1.0,0.0,0.0,0.0,fold change,0.1
297,450.0,89.0,0.0,0.0,t-test-1,0.1
298,501.0,86.0,0.0,0.0,t-test-2,0.1
299,427.0,70.0,0.0,0.0,modT-1,0.1
300,456.0,73.0,0.0,0.0,modT-2,0.1
301,237.0,50.0,0.0,0.0,modT-1 trend,0.1
302,457.0,74.0,0.0,0.0,modT-2 trend,0.1
303,537.0,82.0,0.0,0.0,RegT,0.1
304,1.0,0.0,0.0,0.0,fold change,0.1
305,473.0,65.0,0.0,0.0,t-test-1,0.1
